CustomerID;"Gender";"Age";"Tenure";"MonthlyCharges";"Contract";"PaymentMethod";"InternetService";"TotalCharges";"Churn"
CUST10823;"Male";"34";"38";"83.6";"Two year";"Mailed check";"Fiber optic";"3196.97";"No"
CUST10824;"Female";"43";"42";"58.82";"Two year";"Credit card";"Fiber optic";"2367.44";"No"
CUST10825;"Female";"38";"21";"87.41";"Two year";"Mailed check";"No";"1840.22";"No"
CUST10826;"Male";"45";"42";"45.99";"Month-to-month";"Electronic check";"Fiber optic";"1824.21";"No"
CUST10827;"Female";"63";"13";"54.52";"One year";"Mailed check";"DSL";"716.87";"Yes"
CUST10828;"Male";"19";"64";"111.75";"Month-to-month";"Electronic check";"No";"7103.94";"Yes"
CUST10829;"Female";"71";"17";"49.05";"Month-to-month";"Credit card";"Fiber optic";"1033.85";"No"
CUST10830;"Male";"60";"9";"67.0";"Month-to-month";"Bank transfer";"DSL";"599.01";"No"
CUST10831;"Male";"18";"41";"109.01";"Month-to-month";"Bank transfer";"Fiber optic";"4328.99";"No"
CUST10832;"Male";"68";"1";"90.77";"Month-to-month";"Mailed check";"Fiber optic";"90.77";"Yes"
CUST10833;"Female";"70";"2";"26.22";"Two year";"Bank transfer";"No";"104.38";"No"
CUST10834;"Male";"53";"60";"34.73";"Month-to-month";"Credit card";"DSL";"2251.14";"No"
CUST10835;"Female";"68";"48";"20.78";"One year";"Bank transfer";"No";"938.49";"No"
CUST10836;"Male";"43";"29";"83.09";"Month-to-month";"Mailed check";"Fiber optic";"2251.37";"No"
CUST10837;"Male";"46";"10";"64.77";"Month-to-month";"Credit card";"DSL";"729.38";"Yes"
CUST10838;"Female";"38";"58";"33.43";"Month-to-month";"Electronic check";"No";"1800.88";"Yes"
CUST10839;"Male";"28";"60";"115.79";"Month-to-month";"Mailed check";"Fiber optic";"6903.78";"Yes"
CUST10840;"Male";"57";"21";"72.97";"One year";"Electronic check";"DSL";"1506.61";"Yes"
CUST10841;"Female";"28";"28";"44.19";"Month-to-month";"Credit card";"Fiber optic";"1230.36";"No"
CUST10842;"Male";"53";"34";"70.06";"Month-to-month";"Mailed check";"No";"2450.96";"No"
CUST10843;"Male";"66";"8";"87.96";"Month-to-month";"Mailed check";"DSL";"635.32";"No"
CUST10844;"Male";"56";"59";"27.62";"Month-to-month";"Credit card";"DSL";"1602.21";"No"
CUST10845;"Male";"57";"72";"47.47";"Two year";"Bank transfer";"DSL";"3416.41";"No"
CUST10846;"Female";"52";"49";"100.7";"Month-to-month";"Mailed check";"DSL";"4949.26";"No"
CUST10847;"Female";"71";"17";"65.97";"One year";"Mailed check";"Fiber optic";"1131.27";"No"
CUST10848;"Male";"51";"60";"74.66";"One year";"Electronic check";"Fiber optic";"4523.2";"No"
CUST10849;"Female";"72";"45";"63.28";"Two year";"Bank transfer";"DSL";"2931.98";"Yes"
CUST10850;"Male";"64";"69";"24.39";"Two year";"Electronic check";"DSL";"1722.17";"No"
CUST10851;"Female";"41";"32";"36.57";"One year";"Electronic check";"DSL";"1215.6";"No"
CUST10852;"Male";"71";"44";"64.55";"One year";"Bank transfer";"No";"2681.98";"No"
CUST10853;"Male";"39";"65";"40.92";"Two year";"Bank transfer";"DSL";"2664.82";"Yes"
CUST10854;"Male";"22";"8";"25.0";"Month-to-month";"Credit card";"No";"247.95";"No"
CUST10855;"Male";"73";"72";"104.36";"Month-to-month";"Bank transfer";"Fiber optic";"7586.81";"Yes"
CUST10856;"Male";"50";"43";"118.12";"Month-to-month";"Mailed check";"DSL";"5009.92";"No"
CUST10857;"Male";"53";"1";"99.31";"Two year";"Bank transfer";"No";"99.31";"No"
CUST10858;"Female";"64";"51";"105.38";"Two year";"Credit card";"Fiber optic";"5316.97";"No"
CUST10859;"Male";"37";"24";"44.2";"Month-to-month";"Credit card";"Fiber optic";"1114.44";"No"
CUST10860;"Female";"36";"24";"116.06";"One year";"Credit card";"No";"2888.83";"No"
CUST10861;"Male";"52";"17";"39.69";"Month-to-month";"Bank transfer";"DSL";"633.98";"No"
CUST10862;"Female";"69";"5";"115.14";"Month-to-month";"Bank transfer";"DSL";"666.5";"No"
CUST10863;"Female";"60";"20";"119.48";"Two year";"Electronic check";"Fiber optic";"2401.95";"Yes"
CUST10864;"Female";"34";"21";"91.17";"Month-to-month";"Electronic check";"DSL";"1902.14";"Yes"
CUST10865;"Male";"62";"58";"118.11";"Month-to-month";"Mailed check";"DSL";"6829.24";"No"
CUST10866;"Male";"60";"31";"76.95";"One year";"Electronic check";"DSL";"2460.11";"No"
CUST10867;"Female";"51";"11";"45.95";"One year";"Mailed check";"DSL";"538.01";"No"
CUST10868;"Male";"26";"52";"63.7";"Month-to-month";"Credit card";"Fiber optic";"3512.4";"No"
CUST10869;"Female";"43";"15";"79.36";"One year";"Electronic check";"DSL";"1105.18";"No"
CUST10870;"Male";"19";"7";"27.31";"Month-to-month";"Bank transfer";"Fiber optic";"242.98";"Yes"
CUST10871;"Female";"70";"28";"82.23";"Month-to-month";"Electronic check";"Fiber optic";"2249.52";"No"
CUST10872;"Female";"26";"51";"118.12";"Month-to-month";"Mailed check";"Fiber optic";"5937.19";"No"
CUST10873;"Male";"26";"58";"39.01";"One year";"Electronic check";"DSL";"2261.49";"No"
CUST10874;"Female";"57";"5";"99.26";"Month-to-month";"Credit card";"Fiber optic";"510.04";"No"
CUST10875;"Male";"34";"5";"110.79";"Two year";"Bank transfer";"DSL";"753.95";"Yes"
CUST10876;"Female";"18";"8";"114.37";"Two year";"Mailed check";"Fiber optic";"896.55";"No"
CUST10877;"Female";"42";"64";"116.01";"Two year";"Bank transfer";"No";"7311.62";"Yes"
CUST10878;"Male";"60";"10";"72.15";"Month-to-month";"Bank transfer";"Fiber optic";"748.8";"Yes"
CUST10879;"Male";"57";"38";"117.73";"Two year";"Mailed check";"Fiber optic";"4273.74";"No"
CUST10880;"Male";"59";"8";"95.73";"Month-to-month";"Bank transfer";"Fiber optic";"756.64";"Yes"
CUST10881;"Female";"42";"25";"36.17";"Month-to-month";"Bank transfer";"Fiber optic";"905.85";"No"
CUST10882;"Male";"56";"66";"67.69";"Month-to-month";"Electronic check";"No";"4547.0";"Yes"
CUST10883;"Female";"52";"50";"91.83";"Month-to-month";"Bank transfer";"No";"4688.86";"Yes"
CUST10884;"Female";"20";"67";"44.73";"One year";"Bank transfer";"DSL";"2946.55";"No"
CUST10885;"Male";"67";"49";"84.06";"Month-to-month";"Bank transfer";"Fiber optic";"4103.88";"No"
CUST10886;"Male";"54";"36";"86.66";"Month-to-month";"Bank transfer";"No";"3043.15";"No"
CUST10887;"Female";"61";"68";"36.27";"One year";"Mailed check";"No";"2353.55";"No"
CUST10888;"Female";"61";"41";"76.51";"Month-to-month";"Credit card";"Fiber optic";"3167.9";"No"
CUST10889;"Male";"68";"62";"97.16";"One year";"Electronic check";"Fiber optic";"5896.56";"No"
CUST10890;"Male";"47";"10";"69.89";"Month-to-month";"Bank transfer";"DSL";"657.44";"Yes"
CUST10891;"Male";"55";"21";"21.21";"Two year";"Bank transfer";"No";"345.89";"Yes"
CUST10892;"Male";"51";"36";"20.9";"Two year";"Mailed check";"DSL";"807.37";"No"
CUST10893;"Male";"29";"12";"55.7";"Month-to-month";"Credit card";"Fiber optic";"848.54";"No"
CUST10894;"Female";"36";"2";"112.62";"Month-to-month";"Bank transfer";"DSL";"112.62";"Yes"
CUST10895;"Female";"54";"13";"42.87";"Month-to-month";"Mailed check";"DSL";"372.01";"No"
CUST10896;"Female";"61";"53";"83.44";"Two year";"Electronic check";"Fiber optic";"4409.83";"No"
CUST10897;"Female";"66";"32";"42.21";"Month-to-month";"Electronic check";"No";"1352.29";"Yes"
CUST10898;"Male";"34";"16";"52.17";"Month-to-month";"Bank transfer";"DSL";"856.59";"Yes"
CUST10899;"Male";"27";"32";"104.8";"Month-to-month";"Bank transfer";"Fiber optic";"3308.97";"No"
CUST10900;"Male";"74";"32";"92.89";"Month-to-month";"Credit card";"DSL";"2952.42";"No"
CUST10901;"Female";"72";"11";"29.54";"Month-to-month";"Credit card";"DSL";"361.69";"No"
CUST10902;"Female";"66";"10";"62.87";"Two year";"Bank transfer";"Fiber optic";"732.74";"Yes"
CUST10903;"Male";"64";"15";"22.92";"Month-to-month";"Mailed check";"Fiber optic";"148.3";"No"
CUST10904;"Male";"29";"17";"68.09";"Month-to-month";"Credit card";"DSL";"1120.64";"Yes"
CUST10905;"Female";"33";"40";"86.24";"Two year";"Bank transfer";"DSL";"3470.98";"Yes"
CUST10906;"Female";"41";"18";"31.85";"Two year";"Credit card";"DSL";"481.5";"No"
CUST10907;"Male";"36";"55";"48.89";"Month-to-month";"Bank transfer";"DSL";"2862.07";"No"
CUST10908;"Male";"25";"25";"59.78";"Month-to-month";"Electronic check";"No";"1430.96";"No"
CUST10909;"Female";"48";"59";"111.95";"Month-to-month";"Bank transfer";"No";"6600.92";"Yes"
CUST10910;"Male";"38";"22";"119.33";"Two year";"Electronic check";"DSL";"2680.86";"No"
CUST10911;"Male";"34";"30";"24.49";"Month-to-month";"Credit card";"Fiber optic";"675.57";"No"
CUST10912;"Male";"40";"44";"96.1";"Two year";"Bank transfer";"No";"4043.74";"No"
CUST10913;"Female";"54";"32";"57.17";"One year";"Credit card";"DSL";"1786.57";"No"
CUST10914;"Female";"71";"51";"59.25";"Month-to-month";"Electronic check";"No";"3124.69";"Yes"
CUST10915;"Female";"33";"46";"95.43";"Month-to-month";"Bank transfer";"No";"4356.09";"No"
CUST10916;"Female";"23";"21";"111.84";"Month-to-month";"Credit card";"DSL";"2264.0";"Yes"
CUST10917;"Female";"25";"32";"115.09";"Month-to-month";"Electronic check";"DSL";"3775.45";"Yes"
CUST10918;"Female";"42";"39";"77.71";"Month-to-month";"Credit card";"No";"2997.61";"No"
CUST10919;"Female";"35";"12";"55.71";"One year";"Mailed check";"Fiber optic";"617.5";"Yes"
CUST10920;"Male";"42";"47";"98.75";"Two year";"Electronic check";"DSL";"4656.2";"No"
CUST10921;"Male";"29";"18";"45.1";"One year";"Electronic check";"DSL";"888.88";"No"
CUST10922;"Male";"32";"21";"76.41";"One year";"Electronic check";"Fiber optic";"1804.61";"Yes"
CUST10923;"Male";"43";"13";"55.86";"Month-to-month";"Bank transfer";"Fiber optic";"808.9";"Yes"
CUST10924;"Male";"58";"21";"85.66";"Month-to-month";"Bank transfer";"Fiber optic";"1914.84";"Yes"
CUST10925;"Male";"62";"8";"44.04";"Month-to-month";"Bank transfer";"No";"301.72";"No"
CUST10926;"Male";"43";"46";"39.16";"One year";"Mailed check";"DSL";"1698.77";"No"
CUST10927;"Female";"64";"7";"111.82";"Two year";"Mailed check";"Fiber optic";"788.97";"Yes"
CUST10928;"Female";"49";"23";"30.18";"One year";"Electronic check";"Fiber optic";"704.86";"No"
CUST10929;"Male";"27";"22";"70.6";"Month-to-month";"Mailed check";"Fiber optic";"1445.35";"No"
CUST10930;"Male";"33";"22";"42.09";"Month-to-month";"Credit card";"DSL";"908.45";"Yes"
CUST10931;"Female";"24";"29";"23.89";"One year";"Electronic check";"No";"732.74";"No"
CUST10932;"Male";"34";"13";"23.6";"Month-to-month";"Electronic check";"No";"342.84";"No"
CUST10933;"Male";"40";"2";"37.52";"Two year";"Credit card";"Fiber optic";"125.47";"No"
CUST10934;"Female";"43";"29";"106.68";"Two year";"Electronic check";"Fiber optic";"3122.82";"No"
CUST10935;"Male";"38";"52";"48.25";"One year";"Mailed check";"DSL";"2458.3";"No"
CUST10936;"Female";"39";"27";"115.05";"Month-to-month";"Bank transfer";"Fiber optic";"3054.96";"No"
CUST10937;"Male";"24";"50";"78.16";"Month-to-month";"Credit card";"Fiber optic";"3788.1";"No"
CUST10938;"Female";"31";"23";"63.66";"Month-to-month";"Mailed check";"Fiber optic";"1642.66";"No"
CUST10939;"Female";"32";"44";"78.01";"Month-to-month";"Credit card";"No";"3433.79";"No"
CUST10940;"Female";"70";"22";"71.67";"Month-to-month";"Credit card";"Fiber optic";"1554.25";"Yes"
CUST10941;"Male";"24";"43";"95.88";"One year";"Electronic check";"Fiber optic";"4029.96";"No"
CUST10942;"Female";"26";"37";"48.25";"One year";"Electronic check";"Fiber optic";"1985.25";"No"
CUST10943;"Male";"68";"61";"55.31";"Month-to-month";"Mailed check";"DSL";"3266.58";"Yes"
CUST10944;"Male";"65";"56";"109.41";"Month-to-month";"Credit card";"Fiber optic";"6084.08";"Yes"
CUST10945;"Male";"25";"3";"114.65";"Month-to-month";"Electronic check";"DSL";"385.53";"Yes"
CUST10946;"Male";"67";"63";"109.26";"Month-to-month";"Electronic check";"Fiber optic";"6943.4";"Yes"
CUST10947;"Female";"40";"19";"61.94";"Two year";"Credit card";"Fiber optic";"1272.65";"Yes"
CUST10948;"Female";"46";"23";"98.04";"Month-to-month";"Mailed check";"Fiber optic";"2435.68";"Yes"
CUST10949;"Male";"35";"29";"67.63";"Month-to-month";"Mailed check";"Fiber optic";"2011.89";"Yes"
CUST10950;"Male";"48";"30";"69.75";"Month-to-month";"Credit card";"Fiber optic";"1986.9";"No"
CUST10951;"Female";"47";"39";"40.47";"Two year";"Mailed check";"DSL";"1552.64";"No"
CUST10952;"Male";"69";"25";"79.11";"One year";"Electronic check";"No";"2008.53";"Yes"
CUST10953;"Female";"56";"8";"38.61";"Month-to-month";"Credit card";"DSL";"508.88";"No"
CUST10954;"Male";"52";"58";"53.16";"Month-to-month";"Electronic check";"DSL";"2943.5";"No"
CUST10955;"Male";"35";"16";"105.5";"One year";"Bank transfer";"Fiber optic";"1808.26";"Yes"
CUST10956;"Female";"59";"72";"40.71";"Two year";"Bank transfer";"DSL";"2949.11";"No"
CUST10957;"Male";"56";"1";"27.12";"Month-to-month";"Mailed check";"DSL";"110.9";"No"
CUST10958;"Female";"34";"5";"26.9";"Two year";"Bank transfer";"Fiber optic";"124.3";"Yes"
CUST10959;"Male";"31";"3";"114.08";"Two year";"Electronic check";"Fiber optic";"258.0";"Yes"
CUST10960;"Male";"48";"65";"70.69";"Two year";"Bank transfer";"Fiber optic";"4669.94";"Yes"
CUST10961;"Male";"41";"4";"60.94";"One year";"Electronic check";"No";"309.2";"No"
CUST10962;"Female";"52";"64";"101.09";"One year";"Mailed check";"Fiber optic";"6566.97";"No"
CUST10963;"Male";"61";"10";"103.58";"Month-to-month";"Mailed check";"No";"1034.47";"No"
CUST10964;"Male";"62";"21";"53.22";"One year";"Electronic check";"DSL";"1057.64";"No"
CUST10965;"Male";"51";"46";"89.36";"Month-to-month";"Bank transfer";"Fiber optic";"3954.68";"No"
CUST10966;"Male";"20";"27";"97.11";"One year";"Mailed check";"No";"2703.91";"No"
CUST10967;"Female";"54";"66";"85.47";"Month-to-month";"Credit card";"Fiber optic";"5683.41";"No"
CUST10968;"Female";"60";"41";"35.16";"One year";"Mailed check";"Fiber optic";"1344.98";"Yes"
CUST10969;"Male";"57";"13";"107.59";"Two year";"Bank transfer";"Fiber optic";"1344.81";"No"
CUST10970;"Female";"43";"9";"73.91";"Month-to-month";"Credit card";"DSL";"618.51";"No"
CUST10971;"Male";"72";"36";"48.25";"Two year";"Bank transfer";"Fiber optic";"1588.7";"No"
CUST10972;"Male";"40";"58";"62.52";"Month-to-month";"Electronic check";"Fiber optic";"3544.39";"No"
CUST10973;"Male";"61";"54";"23.76";"Two year";"Credit card";"No";"1169.66";"No"
CUST10974;"Female";"56";"12";"32.79";"Month-to-month";"Bank transfer";"DSL";"352.23";"No"
CUST10975;"Female";"32";"14";"96.55";"Month-to-month";"Credit card";"No";"1277.83";"No"
CUST10976;"Female";"73";"34";"20.0";"Two year";"Bank transfer";"No";"517.3";"No"
CUST10977;"Female";"66";"53";"61.66";"Month-to-month";"Credit card";"DSL";"3467.98";"No"
CUST10978;"Female";"21";"20";"72.25";"Two year";"Bank transfer";"DSL";"1570.25";"No"
CUST10979;"Female";"46";"16";"25.46";"Month-to-month";"Electronic check";"No";"329.46";"No"
CUST10980;"Female";"39";"70";"117.31";"Month-to-month";"Credit card";"No";"8238.94";"No"
CUST10981;"Female";"42";"56";"42.61";"Month-to-month";"Credit card";"Fiber optic";"2427.91";"No"
CUST10982;"Female";"30";"58";"50.42";"One year";"Credit card";"DSL";"3043.47";"No"
CUST10983;"Male";"35";"4";"50.39";"Month-to-month";"Credit card";"Fiber optic";"119.7";"No"
CUST10984;"Female";"50";"4";"43.04";"Month-to-month";"Electronic check";"Fiber optic";"281.37";"No"
CUST10985;"Female";"33";"20";"20.15";"Month-to-month";"Credit card";"DSL";"348.21";"No"
CUST10986;"Female";"62";"10";"92.93";"Month-to-month";"Mailed check";"Fiber optic";"795.71";"Yes"
CUST10987;"Female";"59";"24";"116.68";"Two year";"Electronic check";"DSL";"2872.73";"Yes"
CUST10988;"Female";"61";"26";"42.43";"Two year";"Mailed check";"DSL";"1232.26";"No"
CUST10989;"Female";"19";"37";"86.3";"Month-to-month";"Credit card";"Fiber optic";"3393.1";"No"
CUST10990;"Female";"72";"54";"94.19";"One year";"Bank transfer";"Fiber optic";"4966.29";"No"
CUST10991;"Female";"52";"21";"104.84";"Month-to-month";"Mailed check";"DSL";"2271.53";"No"
CUST10992;"Female";"59";"38";"62.26";"One year";"Credit card";"Fiber optic";"2324.9";"Yes"
CUST10993;"Female";"51";"46";"50.29";"Two year";"Mailed check";"DSL";"2391.68";"No"
CUST10994;"Female";"47";"4";"52.53";"Two year";"Credit card";"DSL";"63.07";"No"
CUST10995;"Male";"72";"60";"91.26";"Month-to-month";"Credit card";"DSL";"5349.32";"No"
CUST10996;"Male";"30";"57";"101.68";"One year";"Credit card";"No";"5718.17";"No"
CUST10997;"Female";"30";"45";"38.16";"Month-to-month";"Bank transfer";"Fiber optic";"1725.1";"No"
CUST10998;"Female";"35";"20";"57.09";"Two year";"Mailed check";"Fiber optic";"1077.69";"Yes"
CUST10999;"Male";"49";"17";"110.19";"Month-to-month";"Electronic check";"Fiber optic";"1939.14";"No"
